_RAJ2000,_DEJ2000,_r,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Cluster,Pmemb
359.6672821803583,61.182922506501,0.037646,2011891466053850240,359.66728218036,61.1829225065,0.2646,-3.274,-1.741,15.826841,16.147018,15.316281,Berkeley_58,0.18
359.6797294754178,61.1860195827859,0.040108,2011891500403856128,359.67972947542,61.18601958279,0.286,-3.343,-1.877,17.20656,17.574743,16.422283,Berkeley_58,0.48
359.6819937764224,61.1924930358516,0.037566,2011891564825943168,359.68199377642,61.19249303585,0.3323,-3.313,-1.646,17.5441,18.13987,16.812374,Berkeley_58,0.15
359.6780629034188,61.1973713128836,0.033789,2011891564825970688,359.67806290342,61.19737131288,0.1282,-3.308,-1.924,17.794258,18.42541,17.04783,Berkeley_58,0.06
359.6843285618665,61.1986927422098,0.036171,2011891564825977856,359.68432856187,61.19869274221,0.3577,-3.2,-1.808,17.628363,18.20955,16.888662,Berkeley_58,0.05
359.8622129038074,60.72945406127,0.495529,2011630740051288192,359.86221290381,60.72945406127,0.2331,-3.703,-1.575,19.226067,20.193195,18.359009,Berkeley_58,0.15
359.5975047849,61.1843971662713,0.026669,2011891599185648384,359.5975047849,61.18439716627,0.2844,-3.327,-1.694,16.173262,16.545988,15.462161,Berkeley_58,0.08
359.610570018247,61.197980130505,0.012077,2011891706571981312,359.61057001825,61.19798013051,0.2695,-3.244,-1.813,16.376352,16.724852,15.7380495,Berkeley_58,0.05
359.6396160569666,61.1975812299231,0.017849,2011891736624664320,359.63961605697,61.19758122992,0.109,-3.311,-1.868,18.450354,19.12697,17.671919,Berkeley_58,0.05
359.6649214113099,61.1995280952573,0.027113,2011891740931732224,359.66492141131,61.19952809526,0.3846,-3.334,-1.701,16.106249,16.465096,15.570671,Berkeley_58,0.1
359.6495419397034,61.1940357307785,0.023764,2011891740931736192,359.6495419397,61.19403573078,0.2992,-3.258,-1.853,15.919178,16.305155,15.358245,Berkeley_58,0.16
359.8936405271923,60.7610536614301,0.469127,2011631053592061312,359.89364052719,60.76105366143,0.3532,-3.536,-1.584,15.564899,15.905835,15.045481,Berkeley_58,0.96
359.4145309457254,61.0238504594134,0.209384,2011880775867459968,359.41453094573,61.02385045941,0.3646,-3.305,-1.935,18.778044,19.512232,17.911776,Berkeley_58,0.1
0.0255848048567,60.8830120437857,0.383162,429379017439675136,0.02558480486,60.88301204379,0.3801,-3.399,-1.578,19.180841,20.072763,18.350662,Berkeley_58,0.42
0.0057749296881,61.170224049995,0.193414,429390008252953344,0.00577492969,61.17022404999,0.3099,-3.467,-1.691,18.081015,18.76947,17.32525,Berkeley_58,0.64
0.0569124257212,61.0049937031779,0.296699,429387087675109376,0.05691242572,61.00499370318,0.2956,-3.419,-1.821,17.118952,17.75286,16.347157,Berkeley_58,1.0
0.0386731913252,61.000793852751,0.293382,429387091983435264,0.03867319133,61.00079385275,0.3276,-3.417,-1.585,17.335901,18.007908,16.528559,Berkeley_58,1.0
0.0627510648015,61.0015953559544,0.301095,429387091983437056,0.0627510648,61.00159535595,0.3909,-3.481,-1.895,18.860018,19.779072,18.003067,Berkeley_58,0.74
0.0632895334931,60.994824961018,0.306022,429387091983441664,0.06328953349,60.99482496102,0.3085,-3.477,-1.781,13.365577,13.683272,12.865368,Berkeley_58,1.0
0.0601585336826,60.9939126314826,0.305595,429387091983441792,0.06015853368,60.99391263148,0.3139,-3.572,-1.757,15.786345,16.157892,15.217961,Berkeley_58,1.0
0.0146381158535,61.0016302445973,0.284746,429387122034845952,0.01463811585,61.0016302446,0.3527,-4.017,-1.807,17.790646,18.519932,16.94108,Berkeley_58,0.14
0.0185374870521,61.0124086446092,0.278256,429387160702904832,0.01853748705,61.01240864461,0.2789,-3.502,-1.661,14.994704,15.418511,14.374456,Berkeley_58,1.0
0.0435835863273,61.0117228728467,0.287378,429387195062646272,0.04358358633,61.01172287285,0.4981,-3.281,-1.403,19.074848,19.900118,17.92427,Berkeley_58,0.06
0.0568608718585,61.0104000314844,0.292958,429387195062647936,0.05686087186,61.01040003148,0.2922,-3.518,-1.752,16.17294,16.614574,15.555658,Berkeley_58,1.0
0.0255647482242,61.016708302895,0.277637,429387263776606848,0.02556474822,61.01670830289,0.1233,-2.847,-1.808,19.860416,20.731936,18.974133,Berkeley_58,0.06
0.1293582832921,61.0084241446591,0.320732,429387328193279616,0.12935828329,61.00842414466,0.3283,-3.631,-1.93,16.430567,16.932585,15.751641,Berkeley_58,1.0
0.1262956142391,61.017739961409,0.313761,429387328198691456,0.12629561424,61.01773996141,0.5245,-3.413,-1.844,19.173887,20.01981,18.252726,Berkeley_58,0.39
0.1431216478054,61.0031069591885,0.329263,429387332501613056,0.14312164781,61.00310695919,0.2352,-3.788,-1.941,17.214529,17.84679,16.437202,Berkeley_58,0.86
0.1121072501254,61.0325263971293,0.299333,429387362553031680,0.11210725013,61.03252639713,0.083,-3.535,-1.92,18.408943,19.115572,17.582146,Berkeley_58,0.45
0.0953806436338,61.0253630598908,0.297283,429387401221074176,0.09538064363,61.02536305989,0.3531,-3.294,-1.638,15.237546,15.609929,14.660909,Berkeley_58,1.0
0.0833831794379,61.0391953354894,0.284203,429387431272512256,0.08338317944,61.03919533549,0.2713,-3.451,-2.125,18.292768,19.179443,17.408283,Berkeley_58,0.63
0.073827754817,61.0398221657869,0.280146,429387435575273600,0.07382775482,61.03982216579,0.1866,-3.601,-1.856,19.66776,20.585644,18.724104,Berkeley_58,0.23
0.1374342735435,61.0292023534031,0.311198,429387469941090560,0.13743427354,61.0292023534,0.3135,-3.486,-1.88,17.394953,18.133629,16.543543,Berkeley_58,1.0
0.1230496837481,61.0440829477436,0.29696,429387504300283264,0.12304968375,61.04408294774,0.2139,-3.046,-1.926,18.243908,19.018036,17.386362,Berkeley_58,0.2
0.0574246811909,60.9832128265717,0.312367,429387057619796736,0.05742468119,60.98321282657,0.2505,-3.046,-1.55,20.15733,20.89203,19.255547,Berkeley_58,0.09
0.132602547042,61.0412663909135,0.302368,429387504300828160,0.13260254704,61.04126639091,0.2516,-3.387,-1.73,17.129128,17.795519,16.33561,Berkeley_58,1.0
0.0698582863539,60.9788978163692,0.319646,429387053315356416,0.06985828635,60.97889781637,0.0461,-3.686,-1.557,19.319271,20.211172,18.435116,Berkeley_58,0.24
0.1118028436747,60.9891968219528,0.326903,429386920184756736,0.11180284367,60.98919682195,0.3286,-3.658,-1.493,15.817238,16.242844,15.1900835,Berkeley_58,0.98
359.5888588187024,61.2263864267654,0.02009,2011892698699932160,359.5888588187,61.22638642677,0.1553,-3.577,-1.715,18.777016,19.491701,17.902363,Berkeley_58,0.08
0.2092161312114,60.9799368934005,0.368753,429386507869066496,0.20921613121,60.9799368934,0.6985,-3.024,-2.141,19.787796,20.826607,18.847477,Berkeley_58,0.06
0.2049664421904,60.9944898618857,0.358158,429386537919289600,0.20496644219,60.99448986189,-0.0396,-3.723,-1.431,19.432564,20.279675,18.580053,Berkeley_58,0.08
0.1815717169258,61.0113779871056,0.338973,429386537919298304,0.18157171693,61.01137798711,0.4923,-3.655,-1.416,19.34019,20.21364,18.399694,Berkeley_58,0.17
0.160254357983,61.0180340335151,0.326706,429386610947101568,0.16025435798,61.01803403352,0.3365,-3.457,-1.859,16.934439,17.561646,16.161837,Berkeley_58,1.0
0.1605193937275,61.037369399756,0.315772,429386744077743360,0.16051939373,61.03736939976,0.4102,-3.663,-2.281,19.443775,20.36712,18.551548,Berkeley_58,0.1
0.1453575838558,61.0459231153327,0.304952,429386744077748352,0.14535758386,61.04592311533,0.4237,-3.407,-1.252,18.696991,19.477915,17.738068,Berkeley_58,0.06
0.1226457031855,60.9656208363676,0.347033,429386778437440768,0.12264570319,60.96562083637,0.0699,-3.348,-2.067,19.567396,20.477465,18.665852,Berkeley_58,0.17
0.1336277427892,60.9677160378943,0.34936,429386778437442304,0.13362774279,60.96771603789,0.2559,-3.455,-1.792,17.895975,18.67913,17.045742,Berkeley_58,0.99
0.1124820710643,60.9755170750806,0.336567,429386782745812864,0.11248207106,60.97551707508,0.265,-3.432,-1.759,17.097548,17.834064,16.24154,Berkeley_58,1.0
0.141265583941,60.9663088538314,0.353004,429386812796966016,0.14126558394,60.96630885383,0.3185,-3.495,-1.895,12.596618,12.96411,12.042013,Berkeley_58,1.0
0.1335419872099,60.9728780605909,0.345755,429386812797184384,0.13354198721,60.97287806059,0.48,-3.419,-1.836,18.283777,19.093208,17.437433,Berkeley_58,0.79
0.110943246555,60.9819997516233,0.331525,429386817105546368,0.11094324655,60.98199975162,0.3009,-3.488,-1.784,16.373867,16.966274,15.616892,Berkeley_58,1.0
0.1010410647732,60.9752226340092,0.33283,429386847156927104,0.10104106477,60.97522263401,0.3243,-3.639,-1.896,16.991451,17.591799,16.2363,Berkeley_58,1.0
0.0805117796588,60.9835757918374,0.319885,429386847156928896,0.08051177966,60.98357579184,0.2919,-3.537,-1.842,17.474302,18.101288,16.69529,Berkeley_58,1.0
0.0994623473907,60.9770773616293,0.330977,429386847157929088,0.09946234739,60.97707736163,0.417,-3.55,-1.783,17.837128,18.594213,16.964445,Berkeley_58,0.96
0.0943268293347,60.9786550865745,0.3281,429386851465284992,0.09432682933,60.97865508657,0.1103,-3.413,-1.705,18.922968,19.615528,17.9281,Berkeley_58,0.45
0.095825286848,60.9718816945277,0.333434,429386851465290112,0.09582528685,60.97188169453,0.2766,-3.921,-1.997,16.573935,17.119457,15.875462,Berkeley_58,0.78
0.1070983608444,60.9697565194872,0.338781,429386851465293056,0.10709836084,60.96975651949,0.2965,-3.465,-1.767,16.585958,17.092201,15.915511,Berkeley_58,1.0
0.1038874142806,61.0122417357844,0.308787,429387018955636480,0.10388741428,61.01224173578,0.2685,-3.886,-1.529,18.166092,18.982525,17.303894,Berkeley_58,0.24
0.0249830467873,61.1609048225781,0.204545,429390012561151488,0.02498304679,61.16090482258,0.2906,-3.597,-1.782,15.825454,16.175442,15.297614,Berkeley_58,1.0
0.0388233116334,61.0370774462082,0.268681,429387607379494784,0.03882331163,61.03707744621,0.3907,-3.593,-1.314,17.606596,18.41248,16.734997,Berkeley_58,0.11
0.0371762197549,61.0552360028146,0.256688,429387637430951040,0.03717621975,61.05523600281,0.556,-3.368,-1.575,18.56409,19.66181,17.498194,Berkeley_58,0.22
0.1294857529865,61.0725738796422,0.284653,429389016128761600,0.12948575299,61.07257387964,0.3285,-3.486,-1.793,17.677696,18.342186,16.874105,Berkeley_58,1.0
0.1253746514431,61.079326205137,0.279676,429389119202423680,0.12537465144,61.07932620514,0.5525,-3.255,-1.827,17.896147,18.466265,17.001572,Berkeley_58,0.26
0.1180851155538,61.0891240120038,0.272044,429389119207970176,0.11808511555,61.089124012,0.3151,-3.457,-1.8,14.696513,15.046169,14.16112,Berkeley_58,1.0
0.0882339526963,61.09800138851,0.255172,429389187928005760,0.0882339527,61.09800138851,0.3935,-3.109,-1.799,16.622986,17.286795,15.827983,Berkeley_58,0.14
0.0407144452169,61.0929256935191,0.237265,429389256646919424,0.04071444522,61.09292569352,0.3267,-3.489,-1.758,14.785766,15.127701,14.25567,Berkeley_58,1.0
0.0054699777434,61.1018742720762,0.218037,429389321058158336,0.00546997774,61.10187427208,-0.0177,-3.598,-1.62,18.87107,19.72552,17.980679,Berkeley_58,0.09
0.0146035595558,61.1128189258427,0.216721,429389355417903616,0.01460355956,61.11281892584,0.7163,-3.702,-1.549,18.958466,19.59607,18.10179,Berkeley_58,0.07
0.052856175581,61.1027527608874,0.237758,429389394080289536,0.05285617558,61.10275276089,0.4926,-3.778,-2.297,19.569315,20.543772,18.72691,Berkeley_58,0.05
0.058277423702,61.0998952791061,0.241393,429389394080292480,0.0582774237,61.09989527911,0.6159,-3.645,-1.928,18.849974,19.378958,17.891165,Berkeley_58,0.17
0.0314917083392,61.123850235211,0.219439,429389492862212736,0.03149170834,61.12385023521,0.3153,-3.187,-1.615,14.003272,14.308952,13.508911,Berkeley_58,0.26
0.1105975552381,61.1192626428356,0.256568,429389561576337792,0.11059755524,61.11926264284,0.4053,-3.267,-1.63,18.21038,19.006634,17.341658,Berkeley_58,0.35
0.0958169382282,61.1174308385841,0.25059,429389600244300288,0.09581693823,61.11743083858,0.3079,-3.193,-1.701,15.832187,16.181,15.296042,Berkeley_58,0.85
0.1162676315666,61.1336292301308,0.254401,429389668964410368,0.11626763157,61.13362923013,0.3055,-3.577,-1.685,16.421942,17.013453,15.6496725,Berkeley_58,1.0
0.105076472162,61.1397738379339,0.247423,429389737683249408,0.10507647216,61.13977383793,0.4049,-3.173,-1.753,17.234991,17.823912,16.506636,Berkeley_58,0.21
0.0872558384783,61.1603356224828,0.233915,429389767742912896,0.08725583848,61.16033562248,0.188,-3.637,-1.96,18.334858,19.024044,17.374073,Berkeley_58,0.27
0.0742805855095,61.1613440539402,0.227586,429389772039750528,0.07428058551,61.16134405394,0.38,-3.473,-1.636,20.171637,21.014227,19.22357,Berkeley_58,0.07
0.0470614582125,61.13244603132,0.223208,429389806402725888,0.04706145821,61.13244603132,0.3356,-3.407,-1.947,17.267237,17.827675,16.555,Berkeley_58,0.96
0.0563588211143,61.1304191469791,0.228122,429389806403294976,0.05635882111,61.13041914698,0.3558,-3.254,-1.644,16.532167,16.968557,15.897797,Berkeley_58,0.67
0.0332792125522,61.1520332632521,0.210722,429389909476337536,0.03327921255,61.15203326325,0.1058,-3.692,-1.736,18.442682,18.897936,17.5896,Berkeley_58,0.26
0.1873216823287,61.1210332463026,0.290921,429388874381570176,0.18732168233,61.1210332463,0.2421,-3.429,-2.149,19.077766,19.913748,18.172121,Berkeley_58,0.17
0.0518543084854,61.0528868472452,0.263775,429387637430949888,0.05185430849,61.05288684725,0.1414,-3.088,-1.706,18.660965,19.527834,17.78977,Berkeley_58,0.17
0.210006110229,61.0985276888606,0.308845,429388844324513152,0.21000611023,61.09852768886,0.277,-3.107,-1.895,18.693014,19.19858,17.82958,Berkeley_58,0.17
0.2215616988365,61.1141179181253,0.308792,429388668223137280,0.22156169884,61.11411791813,0.2936,-3.279,-1.642,15.4970045,15.832976,14.985185,Berkeley_58,0.98
0.009393460934,61.064233476009,0.240542,429387710453143424,0.00939346093,61.06423347601,-0.0054,-3.699,-1.727,18.157732,18.874775,17.300623,Berkeley_58,0.07
0.0063912334391,61.0683409183968,0.236902,429387710458696704,0.00639123344,61.0683409184,0.3229,-3.436,-1.716,16.192738,16.6178,15.587791,Berkeley_58,1.0
0.0584749528534,61.0646939652001,0.259526,429387774875289728,0.05847495285,61.0646939652,0.2903,-3.146,-1.582,17.667074,18.50298,16.743546,Berkeley_58,0.32
0.2414063741247,61.0173091813682,0.359556,429387950976905600,0.24140637412,61.01730918137,0.5261,-3.4,-1.814,18.397242,19.135937,17.430265,Berkeley_58,0.55
0.2752492707917,61.0393924797893,0.362463,429388019696374528,0.27524927079,61.03939247979,0.1743,-3.508,-1.671,17.811836,18.41781,16.923944,Berkeley_58,0.79
0.2607537404535,61.0455768333302,0.353356,429388054056108544,0.26075374045,61.04557683333,0.2267,-3.06,-1.792,17.415785,18.113806,16.595682,Berkeley_58,0.23
0.1880375534102,61.0446833918043,0.323151,429388152827021056,0.18803755341,61.0446833918,0.2129,-3.463,-2.051,17.763773,18.462389,16.954266,Berkeley_58,0.78
0.2092077146437,61.0307714912616,0.339171,429388157135325696,0.20920771464,61.03077149126,0.2816,-3.472,-1.617,16.40356,16.900497,15.725177,Berkeley_58,1.0
0.1918559816292,61.0516122316404,0.321238,429388187186763520,0.19185598163,61.05161223164,0.6609,-3.262,-1.83,18.818632,19.667038,17.983795,Berkeley_58,0.07
0.2018880967838,61.0470517677237,0.327722,429388191495055744,0.20188809678,61.04705176772,0.3329,-3.277,-2.101,11.352696,11.61551,10.918914,Berkeley_58,0.53
0.1683996895477,61.0405785396445,0.317229,429388225855336576,0.16839968955,61.04057853964,0.3121,-3.44,-1.882,17.320923,17.965628,16.532879,Berkeley_58,1.0
0.1668983551942,61.0560931752165,0.308536,429388260214525696,0.16689835519,61.05609317522,0.3617,-3.39,-1.896,12.194175,12.480917,11.728414,Berkeley_58,1.0
0.1851766564005,61.0774439164058,0.306307,429388324625731072,0.1851766564,61.07744391641,0.3079,-3.588,-1.806,17.29148,17.9738,16.516228,Berkeley_58,0.99
0.1784202797265,61.0726532457972,0.305513,429388393345205120,0.17842027973,61.0726532458,0.2691,-3.422,-1.61,18.774456,19.54629,17.927599,Berkeley_58,0.46
0.2807930257483,61.0664089040231,0.352876,429388466372960640,0.28079302575,61.06640890402,0.2055,-3.409,-1.661,16.523539,17.036703,15.841753,Berkeley_58,0.95
0.2415413293587,61.0673450744159,0.335255,429388500732695552,0.24154132936,61.06734507442,0.3749,-3.505,-1.441,12.89567,13.210672,12.400511,Berkeley_58,0.24
0.2165799443846,61.0844163604241,0.317183,429388535092426240,0.21657994438,61.08441636042,0.3566,-3.503,-2.081,16.501795,17.127787,15.740327,Berkeley_58,0.94
0.2569387146285,61.1054608271322,0.327753,429388603811897728,0.25693871463,61.10546082713,0.2485,-3.544,-1.747,18.145548,18.78681,17.330431,Berkeley_58,0.77
0.2327606813474,61.0918629146752,0.321525,429388638171639680,0.23276068135,61.09186291468,0.2587,-3.344,-1.632,16.910969,17.44802,16.214987,Berkeley_58,0.93
0.1886977451278,61.0812619352791,0.3062,429388702583743488,0.18869774513,61.08126193528,0.4466,-3.093,-1.61,18.713829,19.507181,17.905628,Berkeley_58,0.07
359.5908728868832,61.2281165167765,0.021017,2011892703004348544,359.59087288688,61.22811651678,0.2599,-3.501,-1.716,16.38541,16.901855,15.699358,Berkeley_58,0.38
359.9170086446853,60.9327006952937,0.313878,2011683555273625344,359.91700864469,60.93270069529,0.455,-3.501,-1.503,17.482094,18.20119,16.667692,Berkeley_58,0.57
359.6274647957599,61.2339510329427,0.024943,2011892737364087936,359.62746479576,61.23395103294,0.2441,-3.339,-1.857,16.660053,17.165308,15.988382,Berkeley_58,0.22
359.8392916147949,60.9257509720041,0.304601,2011683413530598784,359.83929161479,60.925750972,0.6232,-3.271,-2.177,18.708944,19.848053,17.707436,Berkeley_58,0.12
359.8528935839129,60.937711324777,0.29598,2011683417834651648,359.85289358391,60.93771132478,0.2561,-3.274,-1.559,15.425052,15.812351,14.843495,Berkeley_58,1.0
359.7907379231166,60.9241872331501,0.298467,2011683452194392192,359.79073792312,60.92418723315,0.2873,-3.495,-1.889,15.944101,16.32424,15.3750305,Berkeley_58,1.0
359.8579950300558,60.9079106736149,0.32452,2011683520906542848,359.85799503006,60.90791067361,0.4136,-3.353,-1.382,19.60447,20.488716,18.737171,Berkeley_58,0.05
359.8635895254345,60.9200294039251,0.314295,2011683520913889536,359.86358952543,60.92002940393,0.409,-3.316,-1.817,17.931032,18.608685,17.158195,Berkeley_58,0.87
359.8709098349123,60.9200467900194,0.315662,2011683520913891200,359.87090983491,60.92004679002,0.3044,-3.246,-1.633,17.44706,18.029224,16.497387,Berkeley_58,0.71
359.9006705756875,60.9251503795,0.317028,2011683550969546368,359.90067057569,60.9251503795,0.3327,-3.811,-1.466,19.171875,19.975323,18.254553,Berkeley_58,0.18
359.895886545681,60.921635926397,0.319194,2011683550969989888,359.89588654568,60.9216359264,0.6778,-3.945,-1.605,19.719389,20.769352,18.83956,Berkeley_58,0.06
359.7813005102149,60.927466615233,0.29403,2011683349107729280,359.78130051021,60.92746661523,0.1467,-3.258,-1.731,19.432894,20.636103,18.310143,Berkeley_58,0.16
0.2137752870382,60.9846295900911,0.367565,429386507867912960,0.21377528704,60.98462959009,0.2845,-3.533,-1.727,15.3960085,15.806286,14.798347,Berkeley_58,1.0
359.926944010316,60.9385098137449,0.311069,2011683555273883264,359.92694401032,60.93850981374,0.3004,-3.508,-1.785,14.986837,15.319786,14.466194,Berkeley_58,1.0
359.8991404025363,60.9393870631361,0.303949,2011683623993089920,359.89914040254,60.93938706314,0.3304,-3.445,-1.765,15.756571,16.12918,15.202856,Berkeley_58,1.0
359.8954468257143,60.9325529555929,0.309262,2011683623993097344,359.89544682571,60.93255295559,0.3233,-3.466,-1.884,16.568329,17.04983,15.924738,Berkeley_58,1.0
359.9558306860891,60.9420690202114,0.315086,2011683654049296256,359.95583068609,60.94206902021,0.4008,-3.44,-1.7,18.285635,19.040335,17.46532,Berkeley_58,0.86
359.9598045639206,60.9514487748662,0.308178,2011683658353097472,359.95980456392,60.95144877487,0.3698,-3.388,-1.749,17.3396,17.988981,16.556456,Berkeley_58,0.99
359.9533995494805,60.9409973224848,0.315384,2011683658353098880,359.95339954948,60.94099732248,0.3433,-3.482,-1.729,15.248182,15.608205,14.702941,Berkeley_58,1.0
359.9470624008802,60.9392819609728,0.315269,2011683658353099008,359.94706240088,60.93928196097,0.5147,-3.13,-1.344,19.585144,20.328388,18.609745,Berkeley_58,0.07
359.9719318712317,60.9545109417858,0.308866,2011683692708525056,359.97193187123,60.95451094179,0.4257,-3.148,-1.568,20.286682,21.007347,19.452787,Berkeley_58,0.06
359.9096663759064,60.9273408089189,0.317005,2011683555273630592,359.90966637591,60.92734080892,0.3892,-3.506,-1.842,16.367285,16.82392,15.741866,Berkeley_58,1.0
359.7459634378816,60.9089486271864,0.30785,2011683314755446656,359.74596343788,60.90894862719,0.3417,-3.67,-1.551,17.82183,18.44051,17.049725,Berkeley_58,0.45
359.8268718557377,60.9126526562819,0.314841,2011683207372695808,359.82687185574,60.91265265628,0.4348,-3.337,-1.82,17.915537,18.620348,17.076832,Berkeley_58,0.88
359.8154999668702,60.9142497772424,0.311558,2011683177316502016,359.81549996687,60.91424977724,0.2952,-3.511,-1.835,17.603605,18.201603,16.834335,Berkeley_58,0.99
359.9975561397396,60.9204596933552,0.344164,2011682661921154176,359.99755613974,60.92045969336,0.5334,-3.419,-1.798,18.801142,19.385773,17.820137,Berkeley_58,0.49
359.9282117846931,60.9100220287662,0.336528,2011682726335793536,359.92821178469,60.91002202877,0.4148,-3.492,-1.546,17.869225,18.497591,17.09449,Berkeley_58,0.75
359.9192662865766,60.9101528022497,0.334471,2011682726335794048,359.91926628658,60.91015280225,0.2523,-3.592,-1.875,16.306335,16.734558,15.6981,Berkeley_58,1.0
359.9306294428301,60.9117129215817,0.335554,2011682829415012352,359.93062944283,60.91171292158,0.6423,-3.456,-1.469,18.5043,19.260715,17.667572,Berkeley_58,0.12
359.9408902092688,60.9154807276507,0.334531,2011682829415022080,359.94089020927,60.91548072765,0.3627,-3.49,-2.011,18.11865,18.858488,17.321863,Berkeley_58,0.95
359.9608192173087,60.9237567306737,0.332039,2011682833719380480,359.96081921731,60.92375673067,0.4419,-3.99,-1.959,15.150978,15.451407,14.494646,Berkeley_58,0.07
359.9523743853133,60.9154868857797,0.337196,2011682833719381376,359.95237438531,60.91548688578,0.3673,-3.353,-1.734,16.470875,16.94147,15.828262,Berkeley_58,1.0
359.9835219631476,60.9275419545781,0.33453,2011682863774781824,359.98352196315,60.92754195458,-0.0104,-3.168,-1.941,18.819996,19.639528,17.95301,Berkeley_58,0.24
359.9930727811832,60.9303146988052,0.334703,2011682863774787200,359.99307278118,60.93031469881,0.0691,-3.609,-1.688,18.72055,19.579163,17.821802,Berkeley_58,0.41
359.9867198445519,60.9299406317694,0.333339,2011682868079118720,359.98671984455,60.92994063177,0.3684,-3.52,-1.858,16.21477,16.689575,15.563931,Berkeley_58,1.0
359.9562823641257,60.9347088624285,0.321491,2011682902438856064,359.95628236413,60.93470886243,0.2779,-3.468,-1.807,17.256798,17.860868,16.498096,Berkeley_58,1.0
359.9673168239099,60.9358903491442,0.323276,2011682936792572800,359.96731682391,60.93589034914,0.3527,-4.013,-1.696,19.704887,20.539297,18.7619,Berkeley_58,0.14
359.9842513330947,60.9402837377431,0.324019,2011682936798594304,359.98425133309,60.94028373774,0.283,-3.468,-1.81,13.87278,14.199679,13.360521,Berkeley_58,1.0
359.9737324688491,60.934757168441,0.325889,2011682936798652800,359.97373246885,60.93475716844,-0.0734,-3.739,-2.099,20.564875,21.26491,19.412178,Berkeley_58,0.06
359.7490578214181,60.8870591841278,0.329588,2011683035573392512,359.74905782142,60.88705918413,0.5856,-3.582,-1.557,19.22231,20.097565,18.237045,Berkeley_58,0.09
359.8053249097711,60.8910573175161,0.332251,2011683104292876544,359.80532490977,60.89105731752,0.7087,-3.282,-1.601,19.108715,19.82302,18.269514,Berkeley_58,0.07
359.803921976897,60.898395064721,0.325016,2011683104292892800,359.8039219769,60.89839506472,0.5297,-3.269,-1.515,19.287437,20.202805,18.440233,Berkeley_58,0.06
359.8066665955986,60.8913972087233,0.332107,2011683108589700608,359.8066665956,60.89139720872,0.2651,-3.254,-1.63,19.206604,19.89395,18.402647,Berkeley_58,0.22
359.8174274038486,60.9120060891546,0.313982,2011683173012862976,359.81742740385,60.91200608915,0.2743,-3.414,-1.59,19.974752,20.77717,19.06342,Berkeley_58,0.13
359.998569017846,60.9617819185496,0.310427,2011683692712835072,359.99856901785,60.96178191855,0.2873,-3.745,-1.585,16.902498,17.487438,16.16325,Berkeley_58,0.99
359.9884563446577,60.9174135031606,0.344393,2011682661920690176,359.98845634466,60.91741350316,0.3037,-3.488,-1.875,15.120068,15.470307,14.557787,Berkeley_58,1.0
359.9743023003951,60.9465734517016,0.316107,2011683692712836992,359.9743023004,60.9465734517,0.3969,-3.516,-1.876,17.018291,17.611895,16.259274,Berkeley_58,1.0
359.9335461527025,60.9540124150968,0.299257,2011683722768292224,359.9335461527,60.9540124151,0.2503,-3.666,-1.685,18.64652,19.422977,17.745308,Berkeley_58,0.69
359.6325059987133,60.8808385014267,0.329297,2011693450878272000,359.63250599871,60.88083850143,0.2636,-3.792,-1.773,17.34655,17.943523,16.594095,Berkeley_58,0.33
359.580518269947,60.8765083267988,0.333862,2011693480933836672,359.58051826995,60.8765083268,0.2939,-3.247,-1.805,17.816685,18.435284,17.032593,Berkeley_58,0.42
359.5962664649429,60.8828395064559,0.327261,2011693480933850240,359.59626646494,60.88283950646,0.3466,-3.075,-1.875,18.872013,20.112179,17.815062,Berkeley_58,0.05
359.5756991143295,60.8827897763002,0.327708,2011693485237995392,359.57569911433,60.8827897763,0.281,-3.158,-1.898,16.801535,17.366613,16.06396,Berkeley_58,0.1
359.6286217462461,60.8968925563663,0.313199,2011693519598521728,359.62862174625,60.89689255637,0.4218,-3.419,-1.471,17.368387,18.010422,16.587162,Berkeley_58,0.09
359.6894023862043,60.9040717196589,0.308154,2011693588317211520,359.6894023862,60.90407171966,0.2414,-3.297,-1.978,16.967615,17.617039,16.190556,Berkeley_58,0.79
359.666475372451,60.9100771530863,0.301037,2011693622676935808,359.66647537245,60.91007715309,0.276,-3.659,-1.754,17.663559,18.30351,16.899124,Berkeley_58,0.72
359.5946939324358,60.8999752430461,0.310151,2011693691396407680,359.59469393244,60.89997524305,0.3827,-3.148,-1.63,18.910828,19.729801,18.047533,Berkeley_58,0.08
359.5834975439619,60.8651123624967,0.345183,2011693412214328832,359.58349754396,60.8651123625,0.0217,-3.426,-1.609,18.846476,19.648073,18.022415,Berkeley_58,0.05
359.6257616092655,60.9089825378023,0.301081,2011693725756141824,359.62576160927,60.9089825378,0.3611,-3.512,-1.964,17.584732,18.172432,16.800724,Berkeley_58,0.9
359.6411678894105,60.9191223933465,0.291197,2011693794475610368,359.64116788941,60.91912239335,0.3886,-3.477,-1.98,17.401264,17.996578,16.63809,Berkeley_58,0.85
359.6488845967492,60.9193006226575,0.291217,2011693828827855488,359.64888459675,60.91930062266,0.1958,-3.547,-1.699,19.828238,21.059696,18.78587,Berkeley_58,0.1
359.6912908650059,60.922739550109,0.289747,2011693858891054208,359.69129086501,60.92273955011,0.2327,-3.71,-2.019,19.193836,20.078932,18.320988,Berkeley_58,0.2
